Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Sum_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
gL,21.0,gL_1,5.5,27.3130338015,7.08837590796,0.9848739695,0.189073802178
gL,21.0,gL_1,6.5,24.1947954036,6.11172460004,1.04128292578,0.154235221594
gL,21.0,gL_1,7.5,15.2514678988,4.06549668916,1.01751870608,0.10769655071
gL,21.0,gL_1,8.5,9.97634618275,2.85287777307,0.902939872547,0.075540910497
gL,21.0,gL_1,9.5,8.26438388235,2.36111103942,0.791148175335,0.0565392655561
gL,21.0,gL_1,10.5,7.48582349945,2.10829558151,0.825456855262,0.0471308503253
gL,21.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,21.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,21.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,21.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,22.0,gL_1,0.5,29.5344055084,7.6117488305,0.908399139105,0.497581498737
gL,22.0,gL_1,1.5,29.3839471039,7.46471307791,0.826347164812,0.461783171109
gL,22.0,gL_1,2.5,28.8819573755,7.38243938497,0.835919718822,0.379861177265
gL,22.0,gL_1,3.5,28.2725758678,7.29135415744,0.829116414424,0.275340321441
gL,22.0,gL_1,4.5,27.9456365926,7.25169953827,0.902301749611,0.220710312769
gL,22.0,gL_1,5.5,27.3223837367,7.08665579036,0.988496887432,0.183842441163
gL,22.0,gL_1,6.5,24.3730341649,6.35421478851,1.02472786819,0.153369879085
gL,22.0,gL_1,7.5,15.4008207867,4.15246065953,0.964331217391,0.100197298594
gL,22.0,gL_1,8.5,11.2329503621,3.10373382645,0.925461082771,0.0802582365935
gL,22.0,gL_1,9.5,8.26438388235,2.36111103942,0.791148175335,0.0565392655561
gL,22.0,gL_1,10.5,7.48582349945,2.10829558151,0.825456855262,0.0471308503253
gL,22.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,22.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,22.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,22.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,23.0,gL_1,0.5,29.5972181744,7.53803063144,0.922197310818,0.503733314211
gL,23.0,gL_1,1.5,29.2824306662,7.42808905132,0.845153879124,0.448639311112
gL,23.0,gL_1,2.5,28.7851837927,7.33919434551,0.816076806378,0.40243636135
gL,23.0,gL_1,3.5,28.6048469834,7.25932937638,0.798232902745,0.323026674966
gL,23.0,gL_1,4.5,27.9782387768,7.43584049572,0.884640473279,0.237790895666
gL,23.0,gL_1,5.5,27.6836890127,7.02539290626,0.945033338872,0.205674001149
gL,23.0,gL_1,6.5,24.1877025243,6.19805291728,1.01389155998,0.159012262249
gL,23.0,gL_1,7.5,15.5889098579,4.14915375287,0.962310964512,0.108037099899
gL,23.0,gL_1,8.5,11.2756821596,3.14105857444,0.922428143564,0.0749678217019
gL,23.0,gL_1,9.5,8.26438388235,2.36111103942,0.791148175335,0.0565392655561
gL,23.0,gL_1,10.5,7.48582349945,2.10829558151,0.825456855262,0.0471308503253
gL,23.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,23.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,23.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,23.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,24.0,gL_1,0.5,29.7566635169,7.78762935341,0.927901945841,0.513628707596
gL,24.0,gL_1,1.5,29.4691626072,7.73881921999,0.850952435907,0.471057931049
gL,24.0,gL_1,2.5,29.0706639127,7.47290442183,0.814854085843,0.41320226418
gL,24.0,gL_1,3.5,28.6287100666,7.36924415387,0.804691568171,0.338779115015
gL,24.0,gL_1,4.5,28.3277754701,7.27625899228,0.883388059339,0.279036350871
gL,24.0,gL_1,5.5,27.6215516792,7.20787016643,0.930052299109,0.195001441502
gL,24.0,gL_1,6.5,24.4474763793,6.34972674451,0.983379438537,0.166611902568
gL,24.0,gL_1,7.5,15.7459447868,4.19181248635,0.929785953282,0.107417783475
gL,24.0,gL_1,8.5,11.429697852,3.1667772512,0.912735258098,0.0748288325996
gL,24.0,gL_1,9.5,8.26438388235,2.36111103942,0.791148175335,0.0565392655561
gL,24.0,gL_1,10.5,7.48582349945,2.10829558151,0.825456855262,0.0471308503253
gL,24.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,24.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,24.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,24.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,25.0,gL_1,0.5,29.8732548841,7.75387540848,0.950087032909,0.522684700209
gL,25.0,gL_1,1.5,29.5449954497,7.66016902459,0.878579220084,0.479722839398
gL,25.0,gL_1,2.5,29.1955392934,7.53826282161,0.810612545468,0.433380663033
gL,25.0,gL_1,3.5,28.8781732269,7.50095928674,0.829148436028,0.387042720313
gL,25.0,gL_1,4.5,28.4385074546,7.44675643403,0.845658317039,0.305472208021
gL,25.0,gL_1,5.5,27.7152419492,7.37966684749,0.914900884409,0.229697937469
gL,25.0,gL_1,6.5,24.673837694,6.36874416198,0.970656930049,0.172773377585
gL,25.0,gL_1,7.5,15.7242596683,4.25061917505,0.928606188564,0.107782979191
gL,25.0,gL_1,8.5,11.4582221447,3.22151207726,0.902438071232,0.0753121266938
gL,25.0,gL_1,9.5,8.26438388235,2.36111103942,0.791148175335,0.0565392655561
gL,25.0,gL_1,10.5,7.48582349945,2.10829558151,0.825456855262,0.0471308503253
gL,25.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,25.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,25.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,25.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,26.0,gL_1,0.5,29.8922380158,7.76632409705,0.951394771856,0.524779861663
gL,26.0,gL_1,1.5,29.5535777545,7.81943102712,0.867581456112,0.470868946834
gL,26.0,gL_1,2.5,29.3528457288,7.68988013053,0.800775321674,0.455243416922
gL,26.0,gL_1,3.5,28.715251516,7.64913254381,0.822449773542,0.390567929034
gL,26.0,gL_1,4.5,28.7938750334,7.35938675311,0.83085479353,0.331350011017
gL,26.0,gL_1,5.5,28.0271512405,7.34141566598,0.930574677967,0.248897082205
gL,26.0,gL_1,6.5,24.5640471138,6.53032122085,0.968234606563,0.172204233717
gL,26.0,gL_1,7.5,15.8688310245,4.21656686516,0.908266540871,0.114172782128
gL,26.0,gL_1,8.5,11.4888237538,3.23448710669,0.893166845796,0.0777374141681
gL,26.0,gL_1,9.5,8.26438388235,2.36111103942,0.791148175335,0.0565392655561
gL,26.0,gL_1,10.5,7.48582349945,2.10829558151,0.825456855262,0.0471308503253
gL,26.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,26.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,26.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,26.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,27.0,gL_1,0.5,29.834577476,7.83830795643,0.976742300285,0.540792248044
gL,27.0,gL_1,1.5,29.7679032776,7.81153277067,0.886840321902,0.486508174454
gL,27.0,gL_1,2.5,29.2681300062,7.73526421191,0.82636091698,0.445196957236
gL,27.0,gL_1,3.5,29.144760053,7.61181403891,0.804873567717,0.428327732964
gL,27.0,gL_1,4.5,28.4843764934,7.37841922552,0.860067908344,0.36749980437
gL,27.0,gL_1,5.5,28.1373046351,7.3366927255,0.89600708311,0.275093815443
gL,27.0,gL_1,6.5,24.9161161117,6.40732458567,0.938018923596,0.196797313903
gL,27.0,gL_1,7.5,16.0237424192,4.25103051121,0.881530696826,0.118222100455
gL,27.0,gL_1,8.5,11.5657642686,3.23021364426,0.88691604787,0.0804855284302
gL,27.0,gL_1,9.5,8.26438388235,2.36111103942,0.791148175335,0.0565392655561
gL,27.0,gL_1,10.5,7.48582349945,2.10829558151,0.825456855262,0.0471308503253
gL,27.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,27.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,27.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,27.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
