Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
gL,12.0,gL_1,12.5,0.0191666666667,0.0
gL,12.0,gL_1,13.5,0.00708333333334,0.0
gL,12.0,gL_1,14.5,0.00333333333334,0.0
gL,13.0,gL_1,0.5,77.2529166667,92.5858333333
gL,13.0,gL_1,1.5,67.5208333333,78.46
gL,13.0,gL_1,2.5,53.7772916667,59.2483333333
gL,13.0,gL_1,3.5,15.4504166667,13.805
gL,13.0,gL_1,4.5,4.039375,2.2675
gL,13.0,gL_1,5.5,1.369375,0.310833333333
gL,13.0,gL_1,6.5,0.66125,0.0525
gL,13.0,gL_1,7.5,0.357916666667,0.0
gL,13.0,gL_1,8.5,0.201041666667,0.0
gL,13.0,gL_1,9.5,0.115625,0.0
gL,13.0,gL_1,10.5,0.0641666666667,0.0
gL,13.0,gL_1,11.5,0.0347916666667,0.0
gL,13.0,gL_1,12.5,0.0191666666667,0.0
gL,13.0,gL_1,13.5,0.00708333333334,0.0
gL,13.0,gL_1,14.5,0.00333333333334,0.0
gL,14.0,gL_1,0.5,83.628125,99.1691666667
gL,14.0,gL_1,1.5,75.1575,86.5791666667
gL,14.0,gL_1,2.5,64.6197916667,71.36
gL,14.0,gL_1,3.5,37.3864583333,37.2758333333
gL,14.0,gL_1,4.5,4.65458333333,2.71666666667
gL,14.0,gL_1,5.5,1.38958333333,0.310833333333
gL,14.0,gL_1,6.5,0.663333333333,0.025
gL,14.0,gL_1,7.5,0.357916666667,0.0
gL,14.0,gL_1,8.5,0.201041666667,0.0
gL,14.0,gL_1,9.5,0.115625,0.0
gL,14.0,gL_1,10.5,0.0641666666667,0.0
gL,14.0,gL_1,11.5,0.0347916666667,0.0
gL,14.0,gL_1,12.5,0.0191666666667,0.0
gL,14.0,gL_1,13.5,0.00708333333334,0.0
gL,14.0,gL_1,14.5,0.00333333333334,0.0
gL,15.0,gL_1,0.5,89.5410416667,105.078333333
gL,15.0,gL_1,1.5,81.7641666667,93.5216666667
gL,15.0,gL_1,2.5,73.0847916667,80.5458333333
gL,15.0,gL_1,3.5,55.6552083333,57.5375
gL,15.0,gL_1,4.5,7.72020833333,5.71166666666
gL,15.0,gL_1,5.5,1.429375,0.305
gL,15.0,gL_1,6.5,0.688333333333,0.00833333333333
gL,15.0,gL_1,7.5,0.357916666667,0.0
gL,15.0,gL_1,8.5,0.201041666667,0.0
gL,15.0,gL_1,9.5,0.115625,0.0
gL,15.0,gL_1,10.5,0.0641666666667,0.0
gL,15.0,gL_1,11.5,0.0347916666667,0.0
gL,15.0,gL_1,12.5,0.0191666666667,0.0
gL,15.0,gL_1,13.5,0.00708333333334,0.0
gL,15.0,gL_1,14.5,0.00333333333334,0.0
gL,16.0,gL_1,0.5,94.7195833333,109.920833333
gL,16.0,gL_1,1.5,88.033125,99.7641666666
gL,16.0,gL_1,2.5,80.1114583333,87.875
gL,16.0,gL_1,3.5,66.723125,69.64
gL,16.0,gL_1,4.5,19.3110416667,17.2341666667
gL,16.0,gL_1,5.5,1.91458333333,0.678333333334
gL,16.0,gL_1,6.5,0.838541666666,0.1275
