Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
VT,-26.0,VT_1,-49.0,83.0229166667,92.0783333333
VT,-26.0,VT_1,-46.0,3.12604166667,1.27
VT,-26.0,VT_1,-43.0,1.42083333333,0.303333333333
VT,-26.0,VT_1,-40.0,0.728125,0.1075
VT,-26.0,VT_1,-37.0,0.426458333333,0.0375
VT,-23.0,VT_1,-67.0,333.304791667,272.015
VT,-23.0,VT_1,-64.0,317.419791667,269.285
VT,-23.0,VT_1,-61.0,303.729375,266.580833333
VT,-23.0,VT_1,-58.0,286.269583333,262.825
VT,-23.0,VT_1,-55.0,244.818125,243.005833333
VT,-23.0,VT_1,-52.0,224.623541667,227.16
VT,-23.0,VT_1,-49.0,184.284166667,189.8425
VT,-23.0,VT_1,-46.0,4.11104166667,2.155
VT,-23.0,VT_1,-43.0,1.45895833333,0.24
VT,-23.0,VT_1,-40.0,0.738541666667,0.0699999999999
VT,-23.0,VT_1,-37.0,0.432291666667,0.0216666666667
VT,-20.0,VT_1,-67.0,333.305416667,268.8975
VT,-20.0,VT_1,-64.0,317.4375,265.939166667
VT,-20.0,VT_1,-61.0,303.747291667,263.230833333
VT,-20.0,VT_1,-58.0,288.05,259.8
VT,-20.0,VT_1,-55.0,248.324375,241.735833333
VT,-20.0,VT_1,-52.0,222.414166667,225.1625
VT,-20.0,VT_1,-49.0,191.91375,196.5825
VT,-20.0,VT_1,-46.0,7.280625,5.41583333333
VT,-20.0,VT_1,-43.0,1.534375,0.2225
VT,-20.0,VT_1,-40.0,0.75625,0.0558333333333
VT,-20.0,VT_1,-37.0,0.4325,0.0125
VT,-17.0,VT_1,-67.0,333.305833334,266.449166667
VT,-17.0,VT_1,-64.0,317.462708333,263.643333333
VT,-17.0,VT_1,-61.0,303.746458333,260.305833333
VT,-17.0,VT_1,-58.0,290.279791666,256.998333333
VT,-17.0,VT_1,-55.0,252.18625,240.4525
VT,-17.0,VT_1,-52.0,216.98875,220.160833333
VT,-17.0,VT_1,-49.0,198.815,203.38
VT,-17.0,VT_1,-46.0,14.2545833333,13.7125
VT,-17.0,VT_1,-43.0,1.571875,0.181666666667
VT,-17.0,VT_1,-40.0,0.764583333333,0.0325
VT,-17.0,VT_1,-37.0,0.4325,0.00833333333333
