Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
gL,24.0,gL_1,10.5,0.00395833333333,0.0
gL,24.0,gL_1,11.5,0.000416666666667,0.0
gL,24.0,gL_1,12.5,0.0,0.0
gL,24.0,gL_1,13.5,0.0,0.0
gL,24.0,gL_1,14.5,0.0,0.0
gL,25.0,gL_1,0.5,141.308333334,151.186666667
gL,25.0,gL_1,1.5,127.584375,132.443333333
gL,25.0,gL_1,2.5,114.262291667,114.330833333
gL,25.0,gL_1,3.5,41.7522916666,39.425
gL,25.0,gL_1,4.5,0.843541666666,0.0
gL,25.0,gL_1,5.5,0.437083333333,0.0
gL,25.0,gL_1,6.5,0.226458333333,0.0
gL,25.0,gL_1,7.5,0.1125,0.0
gL,25.0,gL_1,8.5,0.0545833333333,0.0
gL,25.0,gL_1,9.5,0.0210416666667,0.0
gL,25.0,gL_1,10.5,0.00395833333333,0.0
gL,25.0,gL_1,11.5,0.000416666666667,0.0
gL,25.0,gL_1,12.5,0.0,0.0
gL,25.0,gL_1,13.5,0.0,0.0
gL,25.0,gL_1,14.5,0.0,0.0
gL,26.0,gL_1,0.5,148.908541667,157.933333333
gL,26.0,gL_1,1.5,132.5175,138.018333333
gL,26.0,gL_1,2.5,117.553333333,116.85
gL,26.0,gL_1,3.5,42.800625,40.1016666667
gL,26.0,gL_1,4.5,0.843541666666,0.0
gL,26.0,gL_1,5.5,0.437083333333,0.0
gL,26.0,gL_1,6.5,0.226458333333,0.0
gL,26.0,gL_1,7.5,0.1125,0.0
gL,26.0,gL_1,8.5,0.0545833333333,0.0
gL,26.0,gL_1,9.5,0.0210416666667,0.0
gL,26.0,gL_1,10.5,0.00395833333333,0.0
gL,26.0,gL_1,11.5,0.000416666666667,0.0
gL,26.0,gL_1,12.5,0.0,0.0
gL,26.0,gL_1,13.5,0.0,0.0
gL,26.0,gL_1,14.5,0.0,0.0
gL,27.0,gL_1,0.5,149.184791666,158.195
gL,27.0,gL_1,1.5,136.889166667,142.05
gL,27.0,gL_1,2.5,122.827291667,122.173333333
gL,27.0,gL_1,3.5,44.04625,40.8008333334
gL,27.0,gL_1,4.5,0.843541666666,0.0
gL,27.0,gL_1,5.5,0.437083333333,0.0
gL,27.0,gL_1,6.5,0.226458333333,0.0
gL,27.0,gL_1,7.5,0.1125,0.0
gL,27.0,gL_1,8.5,0.0545833333333,0.0
gL,27.0,gL_1,9.5,0.0210416666667,0.0
gL,27.0,gL_1,10.5,0.00395833333333,0.0
gL,27.0,gL_1,11.5,0.000416666666667,0.0
gL,27.0,gL_1,12.5,0.0,0.0
gL,27.0,gL_1,13.5,0.0,0.0
gL,27.0,gL_1,14.5,0.0,0.0
