Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
VT,-23.0,VT_1,-64.0,292.171666667,183.368333333
VT,-23.0,VT_1,-61.0,272.79375,176.296666667
VT,-23.0,VT_1,-58.0,250.128125,166.913333333
VT,-23.0,VT_1,-55.0,220.096041667,152.793333333
VT,-23.0,VT_1,-52.0,169.407916667,124.719166667
VT,-23.0,VT_1,-49.0,55.8447916666,42.7033333333
VT,-23.0,VT_1,-46.0,0.951875000001,0.0
VT,-23.0,VT_1,-43.0,0.485208333333,0.0
VT,-23.0,VT_1,-40.0,0.272291666667,0.0
VT,-23.0,VT_1,-37.0,0.151041666667,0.0
VT,-20.0,VT_1,-67.0,304.585625,183.2825
VT,-20.0,VT_1,-64.0,292.546666667,179.051666667
VT,-20.0,VT_1,-61.0,273.708958333,172.021666667
VT,-20.0,VT_1,-58.0,250.893958333,162.86
VT,-20.0,VT_1,-55.0,223.536041667,150.224166667
VT,-20.0,VT_1,-52.0,176.855833333,125.53
VT,-20.0,VT_1,-49.0,59.8285416667,44.045
VT,-20.0,VT_1,-46.0,0.951875000001,0.0
VT,-20.0,VT_1,-43.0,0.485208333333,0.0
VT,-20.0,VT_1,-40.0,0.272291666667,0.0
VT,-20.0,VT_1,-37.0,0.151041666667,0.0
VT,-17.0,VT_1,-67.0,305.230625,179.2425
VT,-17.0,VT_1,-64.0,292.61,175.24
VT,-17.0,VT_1,-61.0,275.496041667,168.5975
VT,-17.0,VT_1,-58.0,251.6025,158.79
VT,-17.0,VT_1,-55.0,226.627916667,147.783333333
VT,-17.0,VT_1,-52.0,186.213541667,127.090833333
VT,-17.0,VT_1,-49.0,62.2952083333,44.3383333333
VT,-17.0,VT_1,-46.0,0.951875000001,0.0
VT,-17.0,VT_1,-43.0,0.485208333333,0.0
VT,-17.0,VT_1,-40.0,0.272291666667,0.0
VT,-17.0,VT_1,-37.0,0.151041666667,0.0
