Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Sum_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
gL,23.0,gL_1,3.5,12.8139442358,3.60471327549,1.50235047414,0.0932032551095
gL,23.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,23.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,23.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,23.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,23.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,23.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,23.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,23.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,23.0,gL_1,12.5,,,,0.0
gL,23.0,gL_1,13.5,,,,0.0
gL,23.0,gL_1,14.5,,,,0.0
gL,24.0,gL_1,0.5,23.6687664937,6.48133966949,1.76747732585,0.199244286482
gL,24.0,gL_1,1.5,23.6579377226,6.29440868609,1.52440309055,0.210666193959
gL,24.0,gL_1,2.5,23.4031347564,6.18111700458,1.38437901828,0.196898421019
gL,24.0,gL_1,3.5,12.8336111714,3.51752141727,1.49738199474,0.0883872016646
gL,24.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,24.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,24.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,24.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,24.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,24.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,24.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,24.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,24.0,gL_1,12.5,,,,0.0
gL,24.0,gL_1,13.5,,,,0.0
gL,24.0,gL_1,14.5,,,,0.0
gL,25.0,gL_1,0.5,23.7609273034,6.4545990064,1.76215096697,0.178016633112
gL,25.0,gL_1,1.5,23.8840946474,6.26313059773,1.55906535374,0.198081423441
gL,25.0,gL_1,2.5,23.4364396168,6.22147080539,1.40734062604,0.192584706949
gL,25.0,gL_1,3.5,13.143908191,3.62110473579,1.51713966865,0.0805894159783
gL,25.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,25.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,25.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,25.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,25.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,25.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,25.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,25.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,25.0,gL_1,12.5,,,,0.0
gL,25.0,gL_1,13.5,,,,0.0
gL,25.0,gL_1,14.5,,,,0.0
gL,26.0,gL_1,0.5,24.1297723588,6.32322587399,1.78111345239,0.166791417146
gL,26.0,gL_1,1.5,23.5563425248,6.31766592182,1.56649451169,0.204181389376
gL,26.0,gL_1,2.5,23.3569545096,6.09911069375,1.39302894289,0.187148281012
gL,26.0,gL_1,3.5,13.0242005521,3.61295047198,1.48755555532,0.082927567001
gL,26.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,26.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,26.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,26.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,26.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,26.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,26.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,26.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,26.0,gL_1,12.5,,,,0.0
gL,26.0,gL_1,13.5,,,,0.0
gL,26.0,gL_1,14.5,,,,0.0
gL,27.0,gL_1,0.5,25.0428417876,6.66921462828,1.80236998937,0.18473880788
gL,27.0,gL_1,1.5,23.7823135615,6.29368206626,1.54615573564,0.19549955067
gL,27.0,gL_1,2.5,23.1293832947,6.02550079692,1.39043765254,0.187320809509
gL,27.0,gL_1,3.5,13.1884632413,3.57104689116,1.5086281884,0.0890103118244
gL,27.0,gL_1,4.5,7.20501614254,1.91071760782,1.42564585506,0.0317200313288
gL,27.0,gL_1,5.5,6.09677600983,1.35244006746,1.37755415858,0.0305664319835
gL,27.0,gL_1,6.5,5.41364168569,0.771609855173,1.36766468189,0.022259346381
gL,27.0,gL_1,7.5,5.05565391499,0.458139152746,1.37489984331,0.0202789075295
gL,27.0,gL_1,8.5,4.74770591603,-0.00203908871124,1.45452361981,0.016396996423
gL,27.0,gL_1,9.5,4.67957776971,0.0162333423842,1.4400632094,0.00945729354179
gL,27.0,gL_1,10.5,4.6992209111,-0.0497086864825,1.41527996336,0.0049470355459
gL,27.0,gL_1,11.5,4.65223390725,-0.197111652061,1.35640676111,0.000655032682436
gL,27.0,gL_1,12.5,,,,0.0
gL,27.0,gL_1,13.5,,,,0.0
gL,27.0,gL_1,14.5,,,,0.0
