Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
VT,-23.0,VT_1,-58.0,14.6591666667,8.20416666666
VT,-23.0,VT_1,-55.0,3.56875,0.909166666667
VT,-23.0,VT_1,-52.0,1.23666666667,0.0
VT,-23.0,VT_1,-49.0,0.671458333333,0.0
VT,-23.0,VT_1,-46.0,0.352916666667,0.0
VT,-23.0,VT_1,-43.0,0.199166666667,0.0
VT,-23.0,VT_1,-40.0,0.1025,0.0
VT,-23.0,VT_1,-37.0,0.0502083333333,0.0
VT,-20.0,VT_1,-67.0,67.5902083334,37.0941666667
VT,-20.0,VT_1,-64.0,42.1566666667,23.8866666667
VT,-20.0,VT_1,-61.0,27.24875,15.4458333333
VT,-20.0,VT_1,-58.0,15.6610416667,8.435
VT,-20.0,VT_1,-55.0,3.8025,1.01416666667
VT,-20.0,VT_1,-52.0,1.23666666667,0.0
VT,-20.0,VT_1,-49.0,0.671458333333,0.0
VT,-20.0,VT_1,-46.0,0.352916666667,0.0
VT,-20.0,VT_1,-43.0,0.199166666667,0.0
VT,-20.0,VT_1,-40.0,0.1025,0.0
VT,-20.0,VT_1,-37.0,0.0502083333333,0.0
VT,-17.0,VT_1,-67.0,66.3941666667,35.7691666667
VT,-17.0,VT_1,-64.0,49.0285416666,26.8591666667
VT,-17.0,VT_1,-61.0,27.7272916667,15.1225
VT,-17.0,VT_1,-58.0,16.8335416667,9.05
VT,-17.0,VT_1,-55.0,3.79,0.990833333333
VT,-17.0,VT_1,-52.0,1.23666666667,0.0
VT,-17.0,VT_1,-49.0,0.671458333333,0.0
VT,-17.0,VT_1,-46.0,0.352916666667,0.0
VT,-17.0,VT_1,-43.0,0.199166666667,0.0
VT,-17.0,VT_1,-40.0,0.1025,0.0
VT,-17.0,VT_1,-37.0,0.0502083333333,0.0
