Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Sum_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
gL,21.0,gL_1,4.5,6.13611535058,1.25830687686,2.63137387369,0.0593201969779
gL,21.0,gL_1,5.5,5.38294796725,0.560133554114,2.11300613789,0.0525157216925
gL,21.0,gL_1,6.5,5.04888233683,0.563172168246,1.74187010317,0.0361222489665
gL,21.0,gL_1,7.5,5.1883701836,0.417034425578,1.54304680044,0.0388693026415
gL,21.0,gL_1,8.5,5.05308291166,0.276624715786,1.51238178111,0.0341523838419
gL,21.0,gL_1,9.5,4.94563245938,-0.062845238655,1.50008434529,0.0352262371373
gL,21.0,gL_1,10.5,4.7072952616,0.295119849516,1.47016356175,0.0296663630183
gL,21.0,gL_1,11.5,4.62452307575,0.190116521047,1.45394756743,0.0220400353803
gL,21.0,gL_1,12.5,4.83420896776,0.426704522819,1.41032332477,0.0168288996502
gL,21.0,gL_1,13.5,4.48589572753,0.249539627544,1.38036521598,0.00947410931123
gL,21.0,gL_1,14.5,4.86826403046,0.176481098383,1.37711340891,0.00557696080015
gL,22.0,gL_1,0.5,7.36424916004,1.55616332323,2.15418616645,0.0847187055997
gL,22.0,gL_1,1.5,7.1387508844,1.65489563995,2.16138639408,0.0791554677499
gL,22.0,gL_1,2.5,7.18720948667,1.41947821449,2.07251231006,0.0851564877458
gL,22.0,gL_1,3.5,6.53937699406,1.49009004122,2.16352833628,0.0695388190311
gL,22.0,gL_1,4.5,6.24819584163,1.20101654561,2.67078775338,0.0559206464667
gL,22.0,gL_1,5.5,5.4312519256,0.698442136279,2.26830974829,0.0407444872414
gL,22.0,gL_1,6.5,5.23197614627,0.619057930455,1.78747482839,0.0383879459083
gL,22.0,gL_1,7.5,5.1883701836,0.417034425578,1.54304680044,0.0388693026415
gL,22.0,gL_1,8.5,5.05308291166,0.276624715786,1.51238178111,0.0341523838419
gL,22.0,gL_1,9.5,4.94563245938,-0.062845238655,1.50008434529,0.0352262371373
gL,22.0,gL_1,10.5,4.7072952616,0.295119849516,1.47016356175,0.0296663630183
gL,22.0,gL_1,11.5,4.62452307575,0.190116521047,1.45394756743,0.0220400353803
gL,22.0,gL_1,12.5,4.83420896776,0.426704522819,1.41032332477,0.0168288996502
gL,22.0,gL_1,13.5,4.48589572753,0.249539627544,1.38036521598,0.00947410931123
gL,22.0,gL_1,14.5,4.86826403046,0.176481098383,1.37711340891,0.00557696080015
gL,23.0,gL_1,0.5,7.22755036732,1.4219211783,2.1723959599,0.0685802582419
gL,23.0,gL_1,1.5,7.32807552914,1.62057069465,2.21078849159,0.0810853405728
gL,23.0,gL_1,2.5,7.2937119925,1.65881691133,2.04021615847,0.0856803608289
gL,23.0,gL_1,3.5,6.73186813617,1.56909644947,2.08535993051,0.0722855744245
gL,23.0,gL_1,4.5,6.23863020207,1.11885813169,2.72946123548,0.0437423187324
gL,23.0,gL_1,5.5,5.324633231,0.65906643412,2.27841596019,0.0480510208625
gL,23.0,gL_1,6.5,5.13390682542,0.614388778916,1.80545977216,0.0386318158198
gL,23.0,gL_1,7.5,5.1883701836,0.417034425578,1.54304680044,0.0388693026415
gL,23.0,gL_1,8.5,5.05308291166,0.276624715786,1.51238178111,0.0341523838419
gL,23.0,gL_1,9.5,4.94563245938,-0.062845238655,1.50008434529,0.0352262371373
gL,23.0,gL_1,10.5,4.7072952616,0.295119849516,1.47016356175,0.0296663630183
gL,23.0,gL_1,11.5,4.62452307575,0.190116521047,1.45394756743,0.0220400353803
gL,23.0,gL_1,12.5,4.83420896776,0.426704522819,1.41032332477,0.0168288996502
gL,23.0,gL_1,13.5,4.48589572753,0.249539627544,1.38036521598,0.00947410931123
gL,23.0,gL_1,14.5,4.86826403046,0.176481098383,1.37711340891,0.00557696080015
gL,24.0,gL_1,0.5,7.46591497431,1.75699561317,2.16713876435,0.0868189834804
gL,24.0,gL_1,1.5,7.1956009184,1.62875564986,2.12937534324,0.0626669401766
gL,24.0,gL_1,2.5,7.08316512036,1.65774974454,2.03620119136,0.081416168236
gL,24.0,gL_1,3.5,7.02162251934,1.63421686324,2.10953434901,0.0706185502321
gL,24.0,gL_1,4.5,6.10328881514,1.36689306625,2.72814095149,0.0560526794461
gL,24.0,gL_1,5.5,5.45238152115,0.751484191901,2.32441865854,0.0393485114437
gL,24.0,gL_1,6.5,5.23109448625,0.634855473113,1.78219792765,0.0391118668284
gL,24.0,gL_1,7.5,5.1883701836,0.417034425578,1.54304680044,0.0388693026415
gL,24.0,gL_1,8.5,5.05308291166,0.276624715786,1.51238178111,0.0341523838419
gL,24.0,gL_1,9.5,4.94563245938,-0.062845238655,1.50008434529,0.0352262371373
gL,24.0,gL_1,10.5,4.7072952616,0.295119849516,1.47016356175,0.0296663630183
gL,24.0,gL_1,11.5,4.62452307575,0.190116521047,1.45394756743,0.0220400353803
gL,24.0,gL_1,12.5,4.83420896776,0.426704522819,1.41032332477,0.0168288996502
gL,24.0,gL_1,13.5,4.48589572753,0.249539627544,1.38036521598,0.00947410931123
gL,24.0,gL_1,14.5,4.86826403046,0.176481098383,1.37711340891,0.00557696080015
gL,25.0,gL_1,0.5,7.21627886297,1.55317376078,2.19065569395,0.0637996873882
gL,25.0,gL_1,1.5,7.47120769282,1.63688687896,2.10221707315,0.0837572640435
gL,25.0,gL_1,2.5,7.48452088427,1.70736949458,2.09146462508,0.0663635984984
gL,25.0,gL_1,3.5,7.08469963775,1.60632895847,2.17909799237,0.0670114303141
gL,25.0,gL_1,4.5,6.32115997897,1.36582954295,2.79275047429,0.0432435579216
gL,25.0,gL_1,5.5,5.45335278892,0.680351834643,2.34162955621,0.0467183141444
gL,25.0,gL_1,6.5,5.27463402729,0.697109947586,1.78077196289,0.0404455456825
gL,25.0,gL_1,7.5,5.1883701836,0.417034425578,1.54304680044,0.0388693026415
gL,25.0,gL_1,8.5,5.05308291166,0.276624715786,1.51238178111,0.0341523838419
gL,25.0,gL_1,9.5,4.94563245938,-0.062845238655,1.50008434529,0.0352262371373
gL,25.0,gL_1,10.5,4.7072952616,0.295119849516,1.47016356175,0.0296663630183
gL,25.0,gL_1,11.5,4.62452307575,0.190116521047,1.45394756743,0.0220400353803
gL,25.0,gL_1,12.5,4.83420896776,0.426704522819,1.41032332477,0.0168288996502
gL,25.0,gL_1,13.5,4.48589572753,0.249539627544,1.38036521598,0.00947410931123
gL,25.0,gL_1,14.5,4.86826403046,0.176481098383,1.37711340891,0.00557696080015
gL,26.0,gL_1,0.5,7.43145093863,1.67083959757,2.11640091555,0.0776726006878
gL,26.0,gL_1,1.5,7.57699732074,1.61398202472,2.11636116573,0.0659396586277
gL,26.0,gL_1,2.5,7.49150848182,1.8066171646,2.03701082571,0.0862426550746
gL,26.0,gL_1,3.5,6.9751526432,1.56068829663,2.12832855862,0.0660958669423
gL,26.0,gL_1,4.5,6.2206527615,1.34567729317,2.82928788461,0.0346882728414
gL,26.0,gL_1,5.5,5.34856951483,0.69858281499,2.37148365786,0.0425537304387
gL,26.0,gL_1,6.5,5.24177251224,0.63163996546,1.79993798039,0.0462145516894
gL,26.0,gL_1,7.5,5.1883701836,0.417034425578,1.54304680044,0.0388693026415
gL,26.0,gL_1,8.5,5.05308291166,0.276624715786,1.51238178111,0.0341523838419
gL,26.0,gL_1,9.5,4.94563245938,-0.062845238655,1.50008434529,0.0352262371373
gL,26.0,gL_1,10.5,4.7072952616,0.295119849516,1.47016356175,0.0296663630183
gL,26.0,gL_1,11.5,4.62452307575,0.190116521047,1.45394756743,0.0220400353803
gL,26.0,gL_1,12.5,4.83420896776,0.426704522819,1.41032332477,0.0168288996502
gL,26.0,gL_1,13.5,4.48589572753,0.249539627544,1.38036521598,0.00947410931123
gL,26.0,gL_1,14.5,4.86826403046,0.176481098383,1.37711340891,0.00557696080015
gL,27.0,gL_1,0.5,7.45877009013,1.80558696213,2.17691790857,0.0687013634633
gL,27.0,gL_1,1.5,7.51415107521,1.6784279607,2.11206030044,0.0747859208671
gL,27.0,gL_1,2.5,7.22443603517,1.66932543028,2.070606655,0.0714454064232
gL,27.0,gL_1,3.5,6.8229147282,1.41309854785,2.15331456997,0.065893272387
gL,27.0,gL_1,4.5,6.37613681764,1.19253676143,2.84909991633,0.0425839098513
gL,27.0,gL_1,5.5,5.37414261135,0.759478587753,2.40640349854,0.0357185851134
gL,27.0,gL_1,6.5,5.18721231115,0.635246344119,1.81157693533,0.040859474277
gL,27.0,gL_1,7.5,5.1883701836,0.417034425578,1.54304680044,0.0388693026415
gL,27.0,gL_1,8.5,5.05308291166,0.276624715786,1.51238178111,0.0341523838419
gL,27.0,gL_1,9.5,4.94563245938,-0.062845238655,1.50008434529,0.0352262371373
gL,27.0,gL_1,10.5,4.7072952616,0.295119849516,1.47016356175,0.0296663630183
gL,27.0,gL_1,11.5,4.62452307575,0.190116521047,1.45394756743,0.0220400353803
gL,27.0,gL_1,12.5,4.83420896776,0.426704522819,1.41032332477,0.0168288996502
gL,27.0,gL_1,13.5,4.48589572753,0.249539627544,1.38036521598,0.00947410931123
gL,27.0,gL_1,14.5,4.86826403046,0.176481098383,1.37711340891,0.00557696080015
