Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
gL,22.0,gL_1,9.5,0.406875,0.0
gL,22.0,gL_1,10.5,0.283541666666,0.0
gL,22.0,gL_1,11.5,0.194375,0.0
gL,22.0,gL_1,12.5,0.130416666667,0.0
gL,22.0,gL_1,13.5,0.08125,0.0
gL,22.0,gL_1,14.5,0.05375,0.0
gL,23.0,gL_1,0.5,11.4947916667,6.56583333334
gL,23.0,gL_1,1.5,10.6670833333,5.825
gL,23.0,gL_1,2.5,7.31770833334,3.1725
gL,23.0,gL_1,3.5,4.40145833333,1.3625
gL,23.0,gL_1,4.5,2.72208333334,0.4775
gL,23.0,gL_1,5.5,1.77729166667,0.1175
gL,23.0,gL_1,6.5,1.1175,0.0
gL,23.0,gL_1,7.5,0.804375,0.0
gL,23.0,gL_1,8.5,0.577708333333,0.0
gL,23.0,gL_1,9.5,0.406875,0.0
gL,23.0,gL_1,10.5,0.283541666666,0.0
gL,23.0,gL_1,11.5,0.194375,0.0
gL,23.0,gL_1,12.5,0.130416666667,0.0
gL,23.0,gL_1,13.5,0.08125,0.0
gL,23.0,gL_1,14.5,0.05375,0.0
gL,24.0,gL_1,0.5,12.7841666667,7.41416666667
gL,24.0,gL_1,1.5,10.8495833333,5.895
gL,24.0,gL_1,2.5,8.26375,3.7525
gL,24.0,gL_1,3.5,4.30979166667,1.2325
gL,24.0,gL_1,4.5,2.75041666667,0.4875
gL,24.0,gL_1,5.5,1.74645833333,0.1175
gL,24.0,gL_1,6.5,1.1175,0.0
gL,24.0,gL_1,7.5,0.804375,0.0
gL,24.0,gL_1,8.5,0.577708333333,0.0
gL,24.0,gL_1,9.5,0.406875,0.0
gL,24.0,gL_1,10.5,0.283541666666,0.0
gL,24.0,gL_1,11.5,0.194375,0.0
gL,24.0,gL_1,12.5,0.130416666667,0.0
gL,24.0,gL_1,13.5,0.08125,0.0
gL,24.0,gL_1,14.5,0.05375,0.0
gL,25.0,gL_1,0.5,12.636875,7.19916666667
gL,25.0,gL_1,1.5,10.9152083333,5.6725
gL,25.0,gL_1,2.5,8.2525,3.68083333333
gL,25.0,gL_1,3.5,4.49729166666,1.28666666667
gL,25.0,gL_1,4.5,2.76,0.490833333333
gL,25.0,gL_1,5.5,1.75125,0.119166666667
gL,25.0,gL_1,6.5,1.1175,0.0
gL,25.0,gL_1,7.5,0.804375,0.0
gL,25.0,gL_1,8.5,0.577708333333,0.0
gL,25.0,gL_1,9.5,0.406875,0.0
gL,25.0,gL_1,10.5,0.283541666666,0.0
gL,25.0,gL_1,11.5,0.194375,0.0
gL,25.0,gL_1,12.5,0.130416666667,0.0
gL,25.0,gL_1,13.5,0.08125,0.0
gL,25.0,gL_1,14.5,0.05375,0.0
gL,26.0,gL_1,0.5,12.4691666667,7.09
gL,26.0,gL_1,1.5,12.36375,6.625
gL,26.0,gL_1,2.5,9.02479166666,4.12583333334
gL,26.0,gL_1,3.5,4.71708333333,1.4675
gL,26.0,gL_1,4.5,2.765,0.494166666667
gL,26.0,gL_1,5.5,1.769375,0.125
gL,26.0,gL_1,6.5,1.1175,0.0
gL,26.0,gL_1,7.5,0.804375,0.0
gL,26.0,gL_1,8.5,0.577708333333,0.0
gL,26.0,gL_1,9.5,0.406875,0.0
gL,26.0,gL_1,10.5,0.283541666666,0.0
gL,26.0,gL_1,11.5,0.194375,0.0
gL,26.0,gL_1,12.5,0.130416666667,0.0
gL,26.0,gL_1,13.5,0.08125,0.0
gL,26.0,gL_1,14.5,0.05375,0.0
gL,27.0,gL_1,0.5,13.261875,7.42916666667
gL,27.0,gL_1,1.5,12.341875,6.53333333333
gL,27.0,gL_1,2.5,9.03645833334,4.11166666667
gL,27.0,gL_1,3.5,4.65291666666,1.42916666667
gL,27.0,gL_1,4.5,2.79229166667,0.4925
gL,27.0,gL_1,5.5,1.95541666667,0.214166666666
gL,27.0,gL_1,6.5,1.1175,0.0
gL,27.0,gL_1,7.5,0.804375,0.0
gL,27.0,gL_1,8.5,0.577708333333,0.0
gL,27.0,gL_1,9.5,0.406875,0.0
gL,27.0,gL_1,10.5,0.283541666666,0.0
gL,27.0,gL_1,11.5,0.194375,0.0
gL,27.0,gL_1,12.5,0.130416666667,0.0
gL,27.0,gL_1,13.5,0.08125,0.0
gL,27.0,gL_1,14.5,0.05375,0.0
