Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
gL,21.0,gL_1,5.5,0.169166666667,0.0
gL,21.0,gL_1,6.5,0.0825000000001,0.0
gL,21.0,gL_1,7.5,0.036875,0.0
gL,21.0,gL_1,8.5,0.0135416666667,0.0
gL,21.0,gL_1,9.5,0.00270833333334,0.0
gL,21.0,gL_1,10.5,0.0,0.0
gL,21.0,gL_1,11.5,0.0,0.0
gL,21.0,gL_1,12.5,0.0,0.0
gL,21.0,gL_1,13.5,0.0,0.0
gL,21.0,gL_1,14.5,0.0,0.0
gL,22.0,gL_1,0.5,7.72854166666,2.41916666667
gL,22.0,gL_1,1.5,1.95541666667,0.0266666666667
gL,22.0,gL_1,2.5,1.008125,0.0
gL,22.0,gL_1,3.5,0.573333333333,0.0
gL,22.0,gL_1,4.5,0.310208333333,0.0
gL,22.0,gL_1,5.5,0.169166666667,0.0
gL,22.0,gL_1,6.5,0.0825000000001,0.0
gL,22.0,gL_1,7.5,0.036875,0.0
gL,22.0,gL_1,8.5,0.0135416666667,0.0
gL,22.0,gL_1,9.5,0.00270833333334,0.0
gL,22.0,gL_1,10.5,0.0,0.0
gL,22.0,gL_1,11.5,0.0,0.0
gL,22.0,gL_1,12.5,0.0,0.0
gL,22.0,gL_1,13.5,0.0,0.0
gL,22.0,gL_1,14.5,0.0,0.0
gL,23.0,gL_1,0.5,7.24062500001,2.03916666667
gL,23.0,gL_1,1.5,1.95895833333,0.0558333333333
gL,23.0,gL_1,2.5,1.008125,0.0
gL,23.0,gL_1,3.5,0.573333333333,0.0
gL,23.0,gL_1,4.5,0.310208333333,0.0
gL,23.0,gL_1,5.5,0.169166666667,0.0
gL,23.0,gL_1,6.5,0.0825000000001,0.0
gL,23.0,gL_1,7.5,0.036875,0.0
gL,23.0,gL_1,8.5,0.0135416666667,0.0
gL,23.0,gL_1,9.5,0.00270833333334,0.0
gL,23.0,gL_1,10.5,0.0,0.0
gL,23.0,gL_1,11.5,0.0,0.0
gL,23.0,gL_1,12.5,0.0,0.0
gL,23.0,gL_1,13.5,0.0,0.0
gL,23.0,gL_1,14.5,0.0,0.0
gL,24.0,gL_1,0.5,8.21854166667,2.2475
gL,24.0,gL_1,1.5,1.91354166667,0.0433333333333
